,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0011969566345214843,0.0003988266846370742,0.0005982398986816406,0.0004884608318481088,2,best,"{'max_depth': 2, 'splitter': 'best'}",0.44391563767870235,0.8567968874188613,0.9120687191276232,0.6398631165436941,0.8635322920454014,0.7432353305628565,0.17672033975252643,1
1,0.0011966705322265625,0.0003988505371787298,0.000399017333984375,0.0004886944333937081,2,random,"{'max_depth': 2, 'splitter': 'random'}",0.5218983428368693,0.7794296490409671,0.8144620150173698,0.6450987414200935,0.8453374581872559,0.7212452413005112,0.12083968377090909,3
2,0.001396036148071289,0.0004887334910460959,0.00019965171813964843,0.00039930343627929686,3,best,"{'max_depth': 3, 'splitter': 'best'}",0.5774160190149218,0.8216098387092235,0.8573011141375051,0.5870707059264643,0.6736845374204341,0.7034164430417097,0.11657323396849828,4
3,0.0009972572326660157,9.536743164062499e-08,0.0003990650177001953,0.0004887528861164533,3,random,"{'max_depth': 3, 'splitter': 'random'}",0.48325107981320836,0.8477759931239578,0.8506831262691467,0.6395363185684502,0.8715426470877231,0.7385578329724972,0.15308327616862652,2
4,0.000997447967529297,2.86102294921875e-07,0.0001995086669921875,0.000399017333984375,4,best,"{'max_depth': 4, 'splitter': 'best'}",0.528325045360969,0.8024423974693933,0.8330927064453331,0.6106426821493676,0.40056776680320716,0.635014119645654,0.16383465607866043,5
5,0.0011968135833740235,0.00039913655395512355,0.00039887428283691406,0.0004885192380524391,4,random,"{'max_depth': 4, 'splitter': 'random'}",0.5070150676947309,0.9096846664928444,0.3221486245920374,0.6686258046055911,0.7387239084913375,0.6292396143753083,0.20071433716278986,6
6,0.001595783233642578,0.0004886555540883141,0.0,0.0,5,best,"{'max_depth': 5, 'splitter': 'best'}",0.4391472557502939,0.8288178694328909,0.7821224669479628,0.6039180734754012,0.40433148174826206,0.6116674294709622,0.1726387508376788,7
7,0.0011968612670898438,0.0003989935313048969,0.00039887428283691406,0.0004885192380524391,5,random,"{'max_depth': 5, 'splitter': 'random'}",0.4750277710676979,0.9020459856294497,0.6122976298075821,0.48843736395845605,0.4379928157270371,0.5831603132380445,0.16986803195624872,8
