,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
77,0.6368993759155274,0.0010168973672509854,0.004786777496337891,0.00039866214076963525,0.01,3,3,500,"{'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500}",0.8781873493356003,0.7788999697269817,0.5827427575697337,-0.37473745346008536,0.8571101587348474,0.5444405563814155,0.47126970854097056,13
78,0.12950711250305175,0.0002928022209996431,0.0041887760162353516,0.0003991127014160156,0.01,3,5,100,"{'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100}",0.6719143736404984,0.6867986547085349,0.43971224364329886,0.17777808758999591,0.6031661523534546,0.5158739023871565,0.19041702380577213,15
79,0.3801846504211426,0.0023937225389290616,0.0041887760162353516,0.00039899350281149214,0.01,3,5,300,"{'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300}",0.8859263549093354,0.7982376646139924,0.6004954196945076,0.05911355068872326,0.8653196228318152,0.6418185225476748,0.3083053702781863,1
80,0.6319122791290284,0.004019155254859898,0.004788017272949219,0.0003991629057360206,0.01,3,5,500,"{'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500}",0.8874875354168509,0.7677027066923497,0.5948534465037906,-0.07735584427213027,0.8918790092842961,0.6129133707250315,0.3616546109142995,5
81,0.18829679489135742,0.0020341951076789386,0.004388666152954102,0.0004883441241955847,0.01,5,1,100,"{'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100}",0.6458132986414846,0.6923712639023363,0.4100575027322644,-0.08925204100453277,0.5578111199154365,0.4433602288373978,0.2831528382615914,33
82,0.5609018802642822,0.004618034811372563,0.00498666763305664,1.1680077279964342e-07,0.01,5,1,300,"{'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 300}",0.8495653974813167,0.8397045154834804,0.5138553558196524,-1.1019802854217242,0.8318292360743773,0.3865948438874205,0.7549748241458132,35
83,0.8894248485565186,0.007658013644872431,0.003989076614379883,2.431401974483864e-07,0.01,5,1,500,"{'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 500}",0.8422004085152974,0.8064885075897463,0.506449282727771,-1.7058491706470469,0.8408983994801391,0.2580374855331814,0.9899829199028828,51
84,0.18031840324401854,0.002778235068431864,0.004188728332519531,0.0003988981353824061,0.01,5,3,100,"{'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100}",0.6336336067600739,0.7490030448290653,0.43092559664421104,0.14688439870374725,0.5856130511251314,0.5092119396124458,0.2079555979691153,19
85,0.5395588397979736,0.003277550945526621,0.004986715316772461,1.784161275279017e-07,0.01,5,3,300,"{'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 300}",0.8476790989723424,0.7878518547970691,0.5294294409627165,-0.09837774750675288,0.8292383344402993,0.5791641963331349,0.357693862915939,9
86,0.8852357864379883,0.0024915035875762684,0.003989028930664063,9.536743164062499e-08,0.01,5,3,500,"{'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 500}",0.8464133149509893,0.7432336762112164,0.5256802170243412,-0.461354676167401,0.8279477897380438,0.4963840643514379,0.4922421092907224,23
87,0.1779247283935547,0.0027926172538087035,0.004587697982788086,0.0004886555075578522,0.01,5,5,100,"{'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100}",0.6662726130423313,0.6952484921402611,0.4402147010155639,0.1537189516726385,0.595661013154225,0.510223154205004,0.1989381144801175,16
88,0.5271938800811767,0.0034883151860114203,0.004585886001586914,0.0004871869910899174,0.01,5,5,300,"{'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 300}",0.8697687226357727,0.7943326745953598,0.5614572783663672,0.09970431219891274,0.8567701654075525,0.636406630640793,0.2903878003021337,2
89,0.871672248840332,0.0057120596819504885,0.003989076614379883,1.1680077279964342e-07,0.01,5,5,500,"{'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 500}",0.8754105685185543,0.7638943679838482,0.5450962822161725,-0.11483719605306897,0.8588613420926066,0.5856850729516225,0.3695141645306772,7
90,0.2489940643310547,0.00258176731506159,0.004787254333496094,0.00039889813538240604,0.01,7,1,100,"{'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100}",0.6428594083190269,0.6845907293224454,0.36070457491569663,-0.07948569195234367,0.5546218005916712,0.4326581642392993,0.2792842127316646,34
91,0.7185230255126953,0.010253483682501334,0.003989076614379883,1.1680077279964342e-07,0.01,7,1,300,"{'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 300}",0.8464415837021855,0.8095357351289407,0.44138677886009103,-1.1295041129639842,0.8424446804695441,0.36206093303935544,0.7611420017724487,37
92,1.1521244525909424,0.03238206618253412,0.004386711120605469,0.0013527751464242183,0.01,7,1,500,"{'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 500}",0.8314379472746327,0.807085287405041,0.4292026175868776,-1.7367091665398262,0.8470404420731362,0.23561142555997225,0.9982948591109001,57
93,0.223203706741333,0.014081459834340873,0.0041888713836669925,0.00039894581909694896,0.01,7,3,100,"{'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 100}",0.6347547225313553,0.7493473314245306,0.4176362019321649,0.14643011311944087,0.5829150006191011,0.5062166739253185,0.2091937136857246,20
94,0.6658216953277588,0.021983132541193218,0.004986906051635742,1.9073486328124998e-07,0.01,7,3,300,"{'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 300}",0.8491725651589532,0.7397340998963404,0.49792847649330574,-0.1077535423908682,0.8321301934500626,0.5622423585215588,0.3576877095569889,11
95,1.0975681781768798,0.012900193128231222,0.003988933563232422,9.536743164062499e-08,0.01,7,3,500,"{'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 500}",0.8473847674709745,0.6623687033541001,0.4874491412802664,-0.46212492578085573,0.8459348599640316,0.47620250925770335,0.4877952426732676,25
96,0.19946732521057128,0.010906935665941846,0.0041887760162353516,0.00039899350281149214,0.01,7,5,100,"{'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100}",0.6658594305220245,0.6965643638251164,0.437761197230616,0.15247465035246222,0.5956472082540867,0.5096613700368613,0.19973788580473534,17
97,0.6402899265289307,0.011934755718652216,0.00498666763305664,2.86102294921875e-07,0.01,7,5,300,"{'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 300}",0.8684789817484125,0.7731279337624264,0.5425715580413174,0.12202943418065448,0.8557457095057661,0.6323907234477154,0.2807020505547668,3
98,1.061764621734619,0.006357968919600234,0.003988933563232422,1.784161275279017e-07,0.01,7,5,500,"{'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 500}",0.8702427822538044,0.7235953148496962,0.5302182063725673,-0.09909609381027651,0.8606448230756623,0.5771210065482908,0.35978612880572475,10
99,0.2928179740905762,0.007372046970737574,0.00498666763305664,1.9073486328125e-07,0.01,9,1,100,"{'learning_rate': 0.01, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 100}",0.6427170378744936,0.709452765028352,0.35598184881218276,-0.04197478804141719,0.5543580799533756,0.44410698872539733,0.27057389738527665,32
100,0.8513264656066895,0.014908017332173484,0.0037897109985351564,0.00039901736247607795,0.01,9,1,300,"{'learning_rate': 0.01, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 300}",0.8487548270664984,0.8191257760533066,0.42556346120376665,-1.084729445445213,0.8407213052773364,0.369887184831139,0.7445567390638439,36
101,1.400661087036133,0.04910989530439663,0.004186868667602539,0.00039887432558979505,0.01,9,1,500,"{'learning_rate': 0.01, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 500}",0.8333921724023041,0.8103941925964937,0.40828519581463996,-1.7177973188282567,0.8502443042808783,0.23690370925321186,0.9910705554886519,55
102,0.23217968940734862,0.006805118549908276,0.004188823699951172,0.00039896966451610907,0.01,9,3,100,"{'learning_rate': 0.01, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 100}",0.6347547225313553,0.7493473314245306,0.41748822171134203,0.14527804993256377,0.5829150006191011,0.5059566652437786,0.2096026098943293,21
